stamp_sec,stamp_nsec,stamp_ns,name,x,y,z,theta,qx,qy,qz,qw
1783946533,128985666,1783946533128985666,Pololu10,-0.9812247157,-1.002464771,0.0511556007,-0.002577579168,0.009351844899,-0.009396825917,-0.001200789819,0.9999114275
1783946533,138553579,1783946533138553579,Pololu10,-0.9801587462,-1.00245297,0.05114099756,-0.003241905287,0.009445600212,-0.007136854809,-0.001553484239,0.9999287128
1783946533,148632179,1783946533148632179,Pololu10,-0.9790768623,-1.002464771,0.05121938139,-0.004538664402,0.009124339558,-0.008476002142,-0.002191837179,0.9999200702
1783946533,159281951,1783946533159281951,Pololu10,-0.9780321717,-1.002470613,0.05124931037,-0.005113519195,0.009214823134,-0.006531641353,-0.002496510744,0.9999331832
1783946533,169322255,1783946533169322255,Pololu10,-0.976996541,-1.00243783,0.0512092784,-0.008030982096,0.0101627158,-0.009396850131,-0.003919652663,0.9998965859
1783946533,178768795,1783946533178768795,Pololu10,-0.9758377671,-1.002413034,0.05124948919,-0.006791310825,0.00949839782,-0.007356196642,-0.0033256514,0.9999222755
1783946533,189207459,1783946533189207459,Pololu10,-0.9746720195,-1.002452374,0.05127252266,-0.006686483365,0.008874749765,-0.008711901493,-0.003265666543,0.999917388
1783946533,198653321,1783946533198653321,Pololu10,-0.9734017253,-1.002447724,0.05130248889,-0.007366951753,0.007905907929,-0.007269438356,-0.003625817597,0.9999358058
1783946533,208772174,1783946533208772174,Pololu10,-0.9721189737,-1.002491355,0.05125160888,-0.0075721743,0.008827305399,-0.007766323164,-0.003717325162,0.9999239445
1783946533,219243795,1783946533219243795,Pololu10,-0.9708331227,-1.002469063,0.05126319081,-0.006346588566,0.009183891118,-0.006223013159,-0.003116084728,0.99993366
1783946533,228995920,1783946533228995920,Pololu10,-0.9697318077,-1.002470851,0.05120959505,-0.006372782157,0.008231125772,-0.007920220494,-0.003120998619,0.9999299645
1783946533,238772539,1783946533238772539,Pololu10,-0.9684829712,-1.002487302,0.05124982074,-0.007734672379,0.008001501672,-0.008646786213,-0.003797826823,0.9999234676
1783946533,248998624,1783946533248998624,Pololu10,-0.9670750499,-1.002538443,0.0512874648,-0.00870410477,0.008972738869,-0.009878641926,-0.004262934439,0.9999018908
1783946533,259016902,1783946533259016902,Pololu10,-0.9656336904,-1.00255394,0.05126357451,-0.009130565506,0.009762184694,-0.008083124645,-0.004486125428,0.999909699
1783946533,269165928,1783946533269165928,Pololu10,-0.9642255306,-1.002594113,0.05121298134,-0.008742823515,0.009591172449,-0.007991392165,-0.004294530954,0.999912858
1783946533,278990676,1783946533278990676,Pololu10,-0.9628168941,-1.002624631,0.05131719634,-0.007308729801,0.007716080174,-0.008885016665,-0.003585472936,0.9999243021
